name,order_ID,service_time,order_wt,order_type,delivery_start,delivery_end,address,city,county,lat,lng
NV Mart,94391,56,6385.2,Retailer,2022-03-17T10:39:00,2022-03-17T17:06:00,"513 Henderson St, Joshua, Texas, 76058",Joshua,JOHNSON COUNTY,32.4555780564,-97.3795384063
NV Mart,19775,38,3236.09,Restaurant,2022-03-17T12:49:00,2022-03-17T16:41:00,"3100 Cross Timbers Dr, Irving, Texas, 75060",Irving,DALLAS COUNTY,32.7992143355,-96.9898248357
NV Mart,27622,20,2131.94,Restaurant,2022-03-17T12:35:00,2022-03-17T16:24:00,"3700 Mighty Mite Dr, Fort Worth, Texas, 76105",Fort Worth,DALLAS COUNTY,32.7102604242,-97.2822193137
NV Mart,70974,43,8626.32,Business,2022-03-17T12:51:00,2022-03-17T16:33:00,"501 Shaffner St, Ponder, Texas, 76259",Ponder,DENTON COUNTY,33.1846227093,-97.2886618959
NV Mart,65042,54,4283.88,Restaurant,2022-03-17T13:25:00,2022-03-17T17:56:00,"180 W Kennedale Pkwy, Kennedale, Texas, 76060",Kennedale,TARRANT COUNTY,32.648884022,-97.223680521
NV Mart,78114,67,6995.56,Retailer,2022-03-17T09:02:00,2022-03-17T16:20:00,"2845 FM 731, Burleson, Texas, 76028",Burleson,JOHNSON COUNTY,32.4837504292,-97.338444282
NV Mart,31508,64,2433.4,Retailer,2022-03-17T10:26:00,2022-03-17T17:57:00,"100 N University Dr, Fort Worth, Texas, 76107",Fort Worth,TARRANT COUNTY,32.7602581832,-97.3611061822
NV Mart,10140,20,3983.82,Business,2022-03-17T11:57:00,2022-03-17T16:33:00,"1710 Country Club Rd, Cleburne, Texas, 76033",Cleburne,JOHNSON COUNTY,32.3156721482,-97.4091442942
NV Mart,36476,68,11184.0,Retailer,2022-03-17T12:16:00,2022-03-17T17:21:00,"5801 Worth St, Dallas, Texas, 75214",Dallas,DALLAS COUNTY,32.8067388957,-96.7567267906
NV Mart,16869,51,4053.91,Restaurant,2022-03-17T13:48:00,2022-03-17T17:26:00,"Desoto, Texas, 75115",Desoto,DALLAS COUNTY,32.59033,-96.85695
NV Mart,65371,46,7253.16,Retailer,2022-03-17T10:42:00,2022-03-17T16:37:00,"440 Country Club Rd, Mckinney, Texas, 75069",Mckinney,COLLIN COUNTY,33.1347961925,-96.6094396527
NV Mart,28396,58,8695.71,Business,2022-03-17T10:09:00,2022-03-17T16:48:00,"1801 Hill St, Mckinney, Texas, 75069",Mckinney,COLLIN COUNTY,33.2019333091,-96.6305871106
NV Mart,35075,27,11999.74,Retailer,2022-03-17T11:47:00,2022-03-17T16:21:00,"5400 Shiver Rd, Keller, Texas, 76244",Keller,TARRANT COUNTY,32.9018984329,-97.2683343558
NV Mart,61300,71,3708.22,Restaurant,2022-03-17T13:30:00,2022-03-17T16:37:00,"9901 Windmill Lakes Blvd, Houston, Texas, 77075",Houston,DALLAS COUNTY,29.6239235204,-95.2401953355
NV Mart,35672,57,10221.06,Retailer,2022-03-17T11:50:00,2022-03-17T16:35:00,"8400 Main St, North Richland Hills, Texas, 76182",North Richland Hills,TARRANT COUNTY,32.8671207013,-97.2022715477
NV Mart,53957,26,11197.34,Restaurant,2022-03-17T09:50:00,2022-03-17T16:15:00,"9345 General Worth Dr, Keller, Texas, 76244",Keller,TARRANT COUNTY,32.9088476593,-97.3030545457
NV Mart,91587,73,4870.67,Business,2022-03-17T11:06:00,2022-03-17T16:04:00,"100 Village Trl, Roanoke, Texas, 76262",Roanoke,DENTON COUNTY,33.0026185666,-97.2112897212
NV Mart,12718,20,8968.33,Retailer,2022-03-17T13:23:00,2022-03-17T16:36:00,"1201 T L Townsend Dr, Rockwall, Texas, 75087",Rockwall,ROCKWALL COUNTY,32.9169003213,-96.4499314485
NV Mart,45441,43,5517.15,Business,2022-03-17T09:41:00,2022-03-17T17:49:00,"3233 W Fannin Rd, Melissa, Texas, 75454",Melissa,COLLIN COUNTY,33.2858577466,-96.5758879605
NV Mart,53888,39,8140.1,Business,2022-03-17T12:26:00,2022-03-17T16:13:00,"11230 Lippitt Ave, Dallas, Texas, 75218",Dallas,DALLAS COUNTY,32.8558138073,-96.6881932489
NV Mart,81345,28,7748.61,Retailer,2022-03-17T13:14:00,2022-03-17T16:13:00,"3000 Los Rios Blvd, Plano, Texas, 75074",Plano,COLLIN COUNTY,33.0399689977,-96.645299027
NV Mart,22514,47,6246.6,Retailer,2022-03-17T12:42:00,2022-03-17T16:26:00,"5123 FM 2194, Celeste, Texas, 75423",Celeste,HUNT COUNTY,33.221210932,-96.2703515199
NV Mart,25515,20,1542.98,Retailer,2022-03-17T10:19:00,2022-03-17T16:56:00,"3639 FM 1565, Caddo Mills, Texas, 75135",Caddo Mills,HUNT COUNTY,33.0479864557,-96.238561811
NV Mart,50788,25,8177.13,Retailer,2022-03-17T13:19:00,2022-03-17T16:35:00,"401 E Grand Prairie Rd, Grand Prairie, Texas, 75051",Grand Prairie,DALLAS COUNTY,32.7422665538,-96.9984292784
NV Mart,18386,40,1097.41,Business,2022-03-17T09:31:00,2022-03-17T16:32:00,"3600 Timberline Dr, Plano, Texas, 75074",Plano,COLLIN COUNTY,33.0214617727,-96.6640327465
NV Mart,29566,60,5422.82,Restaurant,2022-03-17T13:18:00,2022-03-17T16:13:00,"4400 Campus Dr, Fort Worth, Texas, 76119",Fort Worth,TARRANT COUNTY,32.6847973393,-97.295847967
NV Mart,69856,62,523.58,Retailer,2022-03-17T11:25:00,2022-03-17T16:32:00,"215 Churchill Rd, Fort Worth, Texas, 76114",Fort Worth,TARRANT COUNTY,32.7615180671,-97.3914860549
NV Mart,78865,74,9312.62,Restaurant,2022-03-17T09:05:00,2022-03-17T16:30:00,"301 Ridge Rd, Mckinney, Texas, 75072",Mckinney,COLLIN COUNTY,33.196987231,-96.6976157519
NV Mart,62348,73,1033.88,Business,2022-03-17T09:14:00,2022-03-17T17:24:00,"2121 Margaret Dr, Arlington, Texas, 76012",Arlington,TARRANT COUNTY,32.7692230059,-97.1195524731
NV Mart,82348,62,10048.26,Retailer,2022-03-17T13:59:00,2022-03-17T16:57:00,"3531 N Westmoreland Rd, Dallas, Texas, 75212",Dallas,DALLAS COUNTY,32.7850764956,-96.873899762
NV Mart,84136,72,8571.84,Restaurant,2022-03-17T11:37:00,2022-03-17T17:18:00,"Quicksilver Blvd, Aubrey, Texas, 76227",Aubrey,DENTON COUNTY,33.2537382247,-96.9460797311
NV Mart,67709,28,6949.03,Business,2022-03-17T09:02:00,2022-03-17T17:24:00,"1901 Creekside Dr, Denton, Texas, 76210",Denton,DENTON COUNTY,33.1486296436,-97.0821199832
NV Mart,54630,58,5217.07,Retailer,2022-03-17T13:17:00,2022-03-17T17:07:00,"3300 E Cartwright Rd, Mesquite, Texas, 75181",Mesquite,DALLAS COUNTY,32.7322320746,-96.5561708978
NV Mart,65604,57,7141.0,Restaurant,2022-03-17T13:15:00,2022-03-17T16:03:00,"3937 Haslet Roanoke Rd, Roanoke, Texas, 76262",Roanoke,DENTON COUNTY,32.9784013205,-97.27636841
NV Mart,42521,47,6676.92,Retailer,2022-03-17T09:33:00,2022-03-17T16:13:00,"2120 E Prairie Creek Dr, Richardson, Texas, 75080",Richardson,DALLAS COUNTY,32.9789005467,-96.7209516544
NV Mart,27009,23,10059.64,Retailer,2022-03-17T11:37:00,2022-03-17T17:06:00,"2200 Wynn Joyce Rd, Garland, Texas, 75043",Garland,DALLAS COUNTY,32.8714460567,-96.5978086724
NV Mart,76618,51,600.56,Restaurant,2022-03-17T10:28:00,2022-03-17T17:30:00,"1830 E Branch Hollow Dr, Carrollton, Texas, 75007",Carrollton,DENTON COUNTY,33.0196524798,-96.8882070002
NV Mart,17855,55,784.94,Business,2022-03-17T12:06:00,2022-03-17T17:41:00,"6817 Cumberland Rd, Fort Worth, Texas, 76116",Fort Worth,TARRANT COUNTY,32.7052558831,-97.4273357063
NV Mart,40000,31,4396.29,Business,2022-03-17T11:15:00,2022-03-17T17:14:00,"6800 Archgate Dr, Plano, Texas, 75024",Plano,COLLIN COUNTY,33.067262989,-96.781828998
NV Mart,90836,30,2344.86,Business,2022-03-17T09:12:00,2022-03-17T17:30:00,"805 E McCart St, Krum, Texas, 76249",Krum,DENTON COUNTY,33.2590559373,-97.2288668236
NV Mart,78467,51,8815.83,Business,2022-03-17T09:43:00,2022-03-17T16:33:00,"5220 Nomas St, Dallas, Texas, 75212",Dallas,DALLAS COUNTY,32.7821325198,-96.9076289595
NV Mart,70932,26,7121.48,Business,2022-03-17T13:58:00,2022-03-17T17:44:00,"8601 Old Decatur Rd, Fort Worth, Texas, 76179",Fort Worth,TARRANT COUNTY,32.8770178849,-97.391022871
NV Mart,29438,54,1653.05,Restaurant,2022-03-17T09:00:00,2022-03-17T17:25:00,"4700 Community Ave, Mckinney, Texas, 75071",Mckinney,COLLIN COUNTY,33.2474905763,-96.6358061434
NV Mart,57750,36,6432.73,Restaurant,2022-03-17T13:36:00,2022-03-17T16:21:00,"17000 Katy Fwy, Houston, Texas, 77094",Houston,DALLAS COUNTY,29.7854961873,-95.6776949743
NV Mart,77660,64,8150.71,Retailer,2022-03-17T13:25:00,2022-03-17T17:46:00,"1218 Phinney Ave, Dallas, Texas, 75211",Dallas,DALLAS COUNTY,32.732581097,-96.8877279744
NV Mart,42364,43,921.65,Business,2022-03-17T13:58:00,2022-03-17T17:52:00,"12721 Honeygrove Dr, Frisco, Texas, 75035",Frisco,COLLIN COUNTY,33.1827478452,-96.7766147837
NV Mart,17828,22,4949.04,Restaurant,2022-03-17T10:49:00,2022-03-17T17:20:00,"301 Byron Nelson Pkwy, Southlake, Texas, 76092",Southlake,TARRANT COUNTY,32.9382364978,-97.1433276577
NV Mart,39522,48,10049.55,Business,2022-03-17T13:51:00,2022-03-17T16:34:00,"3002 S Saint Augustine Rd, Dallas, Texas, 75253",Dallas,DALLAS COUNTY,32.6642092427,-96.6570803381
NV Mart,62067,42,11295.64,Business,2022-03-17T13:23:00,2022-03-17T16:59:00,"6311 Boulevard 26, North Richland Hills, Texas, 76180",North Richland Hills,DALLAS COUNTY,32.8094926024,-97.2469498577
NV Mart,54679,64,7074.61,Business,2022-03-17T13:23:00,2022-03-17T17:07:00,"4200 Metropolitan Ave, Dallas, Texas, 75210",Dallas,DALLAS COUNTY,32.7752312798,-96.7494409889
NV Mart,63607,48,2292.22,Business,2022-03-17T12:20:00,2022-03-17T17:04:00,"1310 E State Highway 66, Royse City, Texas, 75189",Royse City,ROCKWALL COUNTY,32.9870546716,-96.317080714
NV Mart,22759,55,6627.06,Business,2022-03-17T11:10:00,2022-03-17T17:03:00,"1101 Nashville Ave, Fort Worth, Texas, 76105",Fort Worth,TARRANT COUNTY,32.7331918444,-97.284712427
NV Mart,85065,70,5709.35,Retailer,2022-03-17T11:21:00,2022-03-17T16:07:00,"3838 Crown Shore Dr, Dallas, Texas, 75244",Dallas,DALLAS COUNTY,32.9129925523,-96.8501020301
NV Mart,50218,47,6459.31,Retailer,2022-03-17T09:11:00,2022-03-17T16:56:00,"6080 Mirabella Blvd, Grand Prairie, Texas, 75052",Grand Prairie,TARRANT COUNTY,32.6278333332,-97.0652389978
NV Mart,10406,38,8435.81,Business,2022-03-17T13:48:00,2022-03-17T17:47:00,"9411 Hargrove Dr, Dallas, Texas, 75220",Dallas,DALLAS COUNTY,32.860225161,-96.8632145956
NV Mart,24026,52,7475.47,Restaurant,2022-03-17T12:42:00,2022-03-17T16:29:00,"401 Bear Creek Dr, Euless, Texas, 76039",Euless,TARRANT COUNTY,32.8711394886,-97.0886148685
NV Mart,54637,21,11845.84,Business,2022-03-17T13:50:00,2022-03-17T17:59:00,"8915 Greenmound Ave, Dallas, Texas, 75227",Dallas,DALLAS COUNTY,32.7506974911,-96.6688720401
NV Mart,83295,24,2198.02,Retailer,2022-03-17T10:11:00,2022-03-17T17:52:00,"2425 Pine St, Dallas, Texas, 75215",Dallas,DALLAS COUNTY,32.7557811573,-96.7614916511
NV Mart,71782,24,4808.81,Retailer,2022-03-17T11:03:00,2022-03-17T16:34:00,"161 S Moore Rd, Coppell, Texas, 75019",Coppell,DALLAS COUNTY,32.9659721735,-96.976755437
NV Mart,43421,36,4637.98,Business,2022-03-17T12:47:00,2022-03-17T17:52:00,"401 Shahan Prairie Rd, Little Elm, Texas, 75068",Little Elm,DENTON COUNTY,33.1850500606,-96.9686150164
NV Mart,24166,34,10491.98,Business,2022-03-17T13:44:00,2022-03-17T17:53:00,"341 Bennett Ln, Lewisville, Texas, 75057",Lewisville,DALLAS COUNTY,33.0274474821,-96.9889910039
NV Mart,76577,68,10230.36,Restaurant,2022-03-17T13:56:00,2022-03-17T16:00:00,"2561 FM 544, The Colony, Texas, 75056",The Colony,DENTON COUNTY,33.0464964886,-96.9073705454
NV Mart,70504,22,3502.55,Retailer,2022-03-17T11:49:00,2022-03-17T17:02:00,"250 Natches Trce, Coppell, Texas, 75019",Coppell,DALLAS COUNTY,32.9830232028,-96.9881343126
NV Mart,15833,50,6112.35,Restaurant,2022-03-17T11:42:00,2022-03-17T17:18:00,"2424 Midway Rd, Plano, Texas, 75093",Plano,COLLIN COUNTY,33.0331729087,-96.8394416742
NV Mart,60150,24,6186.05,Restaurant,2022-03-17T09:42:00,2022-03-17T17:53:00,"355 S FM 1138, Nevada, Texas, 75173",Nevada,COLLIN COUNTY,33.0360736759,-96.3741225826
NV Mart,73409,35,5542.33,Retailer,2022-03-17T12:29:00,2022-03-17T17:44:00,"1673 Terre Colony Ct, Dallas, Texas, 75212",Dallas,DALLAS COUNTY,32.7718440689,-96.8681668755
NV Mart,90189,29,5992.52,Retailer,2022-03-17T10:20:00,2022-03-17T16:53:00,"2020 Baird Farm Rd, Arlington, Texas, 76006",Arlington,TARRANT COUNTY,32.7666140128,-97.085347435
NV Mart,95201,69,11708.98,Retailer,2022-03-17T13:15:00,2022-03-17T17:36:00,"1040 W Wheatland Rd, Duncanville, Texas, 75116",Duncanville,DALLAS COUNTY,32.6472687873,-96.932413409
NV Mart,23436,71,2580.59,Retailer,2022-03-17T09:06:00,2022-03-17T17:10:00,"601 Parkview Dr, Roanoke, Texas, 76262",Roanoke,DENTON COUNTY,33.0140752452,-97.2056388097
NV Mart,42050,36,11713.09,Retailer,2022-03-17T10:43:00,2022-03-17T16:55:00,"650 Parks School House Rd, Waxahachie, Texas, 75165",Waxahachie,ELLIS COUNTY,32.3792550445,-96.816740882
NV Mart,56095,24,7062.51,Business,2022-03-17T09:22:00,2022-03-17T17:02:00,"3001 W US-287 Byp, Waxahachie, Texas, 75167",Waxahachie,ELLIS COUNTY,32.4291017575,-96.869136977
NV Mart,89740,73,8192.73,Business,2022-03-17T12:01:00,2022-03-17T16:57:00,"1204 E Broadus Ave, Fort Worth, Texas, 76115",Fort Worth,TARRANT COUNTY,32.6834163315,-97.3127427685
NV Mart,14532,21,3364.56,Retailer,2022-03-17T09:55:00,2022-03-17T16:45:00,"7777 Forney Rd, Dallas, Texas, 75227",Dallas,DALLAS COUNTY,32.7805179976,-96.690534985
NV Mart,92209,65,4128.83,Restaurant,2022-03-17T09:00:00,2022-03-17T16:34:00,"256 Country Club Rd, Allen, Texas, 75002",Allen,COLLIN COUNTY,33.0908232336,-96.5907733345
NV Mart,46749,42,8115.94,Restaurant,2022-03-17T13:26:00,2022-03-17T16:25:00,"707 Purple Sage Trl, Mesquite, Texas, 75149",Mesquite,DALLAS COUNTY,32.7727664105,-96.5800824456
NV Mart,79615,43,4021.83,Retailer,2022-03-17T11:40:00,2022-03-17T17:24:00,"3550 Keller Hicks Rd, Keller, Texas, 76244",Keller,TARRANT COUNTY,32.9388607819,-97.2837464964
NV Mart,48281,48,3961.94,Retailer,2022-03-17T12:00:00,2022-03-17T16:16:00,"Ravenhill Rd, Forney, Texas, 75126",Forney,KAUFMAN COUNTY,32.7767562104,-96.427603562
NV Mart,65654,36,3775.08,Retailer,2022-03-17T10:40:00,2022-03-17T16:36:00,"600 SE Green Oaks Blvd, Arlington, Texas, 76018",Arlington,TARRANT COUNTY,32.6562316402,-97.1035702792
NV Mart,81269,70,9146.91,Restaurant,2022-03-17T12:19:00,2022-03-17T17:34:00,"2121 Tosca Ln, Dallas, Texas, 75224",Dallas,DALLAS COUNTY,32.694751263,-96.8530081198
NV Mart,97581,40,1113.26,Business,2022-03-17T11:00:00,2022-03-17T16:50:00,"1400 Walmsley Ave, Dallas, Texas, 75208",Dallas,DALLAS COUNTY,32.769392488,-96.8434710227
NV Mart,73462,49,1373.13,Retailer,2022-03-17T11:59:00,2022-03-17T17:02:00,"5515 Ohio Dr, Frisco, Texas, 75035",Frisco,COLLIN COUNTY,33.1234489815,-96.7991229597
NV Mart,94318,65,2611.54,Retailer,2022-03-17T12:55:00,2022-03-17T17:09:00,"400 E Spring Valley Rd, Richardson, Texas, 75081",Richardson,DALLAS COUNTY,32.9400291773,-96.7291931606
NV Mart,41943,35,1707.26,Business,2022-03-17T12:25:00,2022-03-17T17:37:00,"8808 Chaparral Waters Way, Coppell, Texas, 75019",Coppell,DALLAS COUNTY,32.9261424592,-96.9755254765
NV Mart,64928,73,2783.53,Business,2022-03-17T12:41:00,2022-03-17T16:14:00,"4001 Cascade Sky Dr, Arlington, Texas, 76005",Arlington,TARRANT COUNTY,32.7994013358,-97.0931103346
NV Mart,98807,65,1937.22,Retailer,2022-03-17T13:55:00,2022-03-17T16:30:00,"10210 Teagarden Rd, Dallas, Texas, 75217",Dallas,DALLAS COUNTY,32.6760424779,-96.6457130092
NV Mart,20625,41,6118.72,Business,2022-03-17T11:27:00,2022-03-17T16:18:00,"16061 Coit Rd, Frisco, Texas, 75035",Frisco,COLLIN COUNTY,33.2107176048,-96.7678299538
NV Mart,39848,63,1434.47,Retailer,2022-03-17T11:05:00,2022-03-17T16:45:00,"2601 Evans Ave, Fort Worth, Texas, 76104",Fort Worth,TARRANT COUNTY,32.7142253996,-97.3184281296
NV Mart,48653,64,2483.1,Restaurant,2022-03-17T11:27:00,2022-03-17T16:45:00,"440 N FM 1138, Nevada, Texas, 75173",Nevada,COLLIN COUNTY,33.0567319306,-96.3652715795
NV Mart,78622,71,5430.28,Retailer,2022-03-17T13:18:00,2022-03-17T17:58:00,"600 Colonel Dr, Garland, Texas, 75043",Garland,DALLAS COUNTY,32.8713892693,-96.6189050007
NV Mart,86764,69,3058.45,Business,2022-03-17T11:41:00,2022-03-17T17:41:00,"2650 Canada Dr, Dallas, Texas, 75212",Dallas,DALLAS COUNTY,32.7925727615,-96.8652424022
NV Mart,39972,57,7722.05,Restaurant,2022-03-17T09:28:00,2022-03-17T17:06:00,"820 Cottonwood Dr, Allen, Texas, 75002",Allen,COLLIN COUNTY,33.0833749767,-96.6567614473
NV Mart,99076,69,907.05,Retailer,2022-03-17T10:43:00,2022-03-17T17:10:00,"4010 Coryell Way, Mesquite, Texas, 75150",Mesquite,DALLAS COUNTY,32.8173759919,-96.6225325207
NV Mart,78129,61,9229.56,Restaurant,2022-03-17T10:24:00,2022-03-17T16:43:00,"10550 Millbend Dr, Mckinney, Texas, 75072",Mckinney,COLLIN COUNTY,33.193027495,-96.7599300187
NV Mart,24609,42,4971.2,Business,2022-03-17T11:16:00,2022-03-17T17:02:00,"8500 Teel Pkwy, Frisco, Texas, 75034",Frisco,DENTON COUNTY,33.1486860119,-96.8644424606
NV Mart,70549,35,6274.73,Restaurant,2022-03-17T10:25:00,2022-03-17T16:32:00,"635 Norma Ln, Keller, Texas, 76248",Keller,TARRANT COUNTY,32.943193681,-97.2489823854
NV Mart,93828,38,5603.39,Retailer,2022-03-17T09:45:00,2022-03-17T17:23:00,"1600 Rigsbee Dr, Plano, Texas, 75074",Plano,COLLIN COUNTY,33.0237758313,-96.6778321269
NV Mart,78641,58,8542.64,Retailer,2022-03-17T12:01:00,2022-03-17T16:33:00,"4726 Rosehill Rd, Garland, Texas, 75043",Garland,DALLAS COUNTY,32.8588383332,-96.5933894816
NV Mart,43642,33,9377.71,Retailer,2022-03-17T10:22:00,2022-03-17T16:08:00,"13551 Dennis Ln, Dallas, Texas, 75234",Dallas,DALLAS COUNTY,32.9281570078,-96.8906517499
NV Mart,79786,23,10220.06,Restaurant,2022-03-17T12:30:00,2022-03-17T16:45:00,"3038 Shelby Rd, Fort Worth, Texas, 76140",Fort Worth,TARRANT COUNTY,32.6237108617,-97.2731961111
NV Mart,54719,45,7927.82,Business,2022-03-17T10:50:00,2022-03-17T16:03:00,"4200 Big Fork Trl, Mckinney, Texas, 75070",Mckinney,COLLIN COUNTY,33.1584450198,-96.7243670284
NV Mart,79400,55,5301.05,Restaurant,2022-03-17T11:53:00,2022-03-17T17:55:00,"337 Pleasant Vista Dr, Dallas, Texas, 75217",Dallas,DALLAS COUNTY,32.7176780313,-96.6422647781
NV Mart,57848,30,11621.76,Restaurant,2022-03-17T13:11:00,2022-03-17T17:20:00,"7500 Miller Rd, Rowlett, Texas, 75088",Rowlett,DALLAS COUNTY,32.891572515,-96.5289909842
NV Mart,16469,39,3870.27,Restaurant,2022-03-17T11:39:00,2022-03-17T17:43:00,"8441 Fox Creek Trl, Dallas, Texas, 75249",Dallas,DALLAS COUNTY,32.6517526445,-96.9743736354
NV Mart,37628,45,9511.64,Business,2022-03-17T12:58:00,2022-03-17T16:21:00,"11450 Liberty School Rd, Azle, Texas, 76020",Azle,TARRANT COUNTY,32.9352275203,-97.52379096
NV Mart,76582,62,10529.24,Business,2022-03-17T11:29:00,2022-03-17T16:52:00,"2050 C D Boren Pkwy, Rockwall, Texas, 75087",Rockwall,ROCKWALL COUNTY,32.9553056453,-96.3771391159
NV Mart,46174,54,7871.84,Restaurant,2022-03-17T09:57:00,2022-03-17T16:51:00,"204 W 17th St, Kemp, Texas, 75143",Kemp,KAUFMAN COUNTY,32.4366074626,-96.2301087455
NV Mart,81173,71,9960.04,Restaurant,2022-03-17T12:45:00,2022-03-17T16:12:00,"550 N Denton Tap Rd, Coppell, Texas, 75019",Coppell,DALLAS COUNTY,32.9825381669,-96.9932625894
NV Mart,52875,37,11369.9,Business,2022-03-17T10:25:00,2022-03-17T16:52:00,"2100 Lincoln Ave, Fort Worth, Texas, 76164",Fort Worth,TARRANT COUNTY,32.783559455,-97.3590477544
NV Mart,31682,44,10101.64,Business,2022-03-17T12:49:00,2022-03-17T17:46:00,"1501 Royal Dr, Kaufman, Texas, 75142",Kaufman,KAUFMAN COUNTY,32.579384005,-96.3046431431
NV Mart,33354,39,3154.95,Retailer,2022-03-17T13:41:00,2022-03-17T17:26:00,"9315 Jack Finney Blvd, Greenville, Texas, 75402",Greenville,HUNT COUNTY,33.0795799862,-96.0773625579
NV Mart,83940,49,9485.15,Business,2022-03-17T13:17:00,2022-03-17T16:03:00,"1300 19th St, Plano, Texas, 75074",Plano,COLLIN COUNTY,33.0259924675,-96.6968370027
NV Mart,55840,68,1737.26,Retailer,2022-03-17T12:45:00,2022-03-17T17:58:00,"530 E Freeman St, Duncanville, Texas, 75116",Duncanville,DALLAS COUNTY,32.6509225008,-96.9028449882
NV Mart,77724,36,3178.07,Business,2022-03-17T13:49:00,2022-03-17T17:03:00,"3016 Parkridge Dr, Denton, Texas, 76210",Denton,DENTON COUNTY,33.1324006026,-97.062984685
NV Mart,38046,63,4333.69,Business,2022-03-17T11:20:00,2022-03-17T17:09:00,"3732 Myrtle St, Dallas, Texas, 75215",Dallas,DALLAS COUNTY,32.7620697221,-96.7616741251
NV Mart,16136,61,6250.05,Retailer,2022-03-17T12:33:00,2022-03-17T16:13:00,"1333 W Spurgeon St, Fort Worth, Texas, 76115",Fort Worth,TARRANT COUNTY,32.6788816381,-97.3396557185
NV Mart,75620,67,8002.21,Retailer,2022-03-17T11:06:00,2022-03-17T16:55:00,"1881 E Renfro St, Burleson, Texas, 76028",Burleson,JOHNSON COUNTY,32.5285817508,-97.276453151
NV Mart,93739,46,1401.51,Restaurant,2022-03-17T13:24:00,2022-03-17T16:18:00,"415 N Cedar Ridge Dr, Duncanville, Texas, 75116",Duncanville,DALLAS COUNTY,32.6562449674,-96.9258200363
NV Mart,31314,46,7977.39,Business,2022-03-17T13:01:00,2022-03-17T16:42:00,"1701 Highway 1187, Mansfield, Texas, 76063",Mansfield,TARRANT COUNTY,32.5871087686,-97.1692671316
NV Mart,30387,45,8909.79,Business,2022-03-17T10:47:00,2022-03-17T17:36:00,"109 Paschall Blvd, Mabank, Texas, 75147",Mabank,KAUFMAN COUNTY,32.3404219385,-96.1129991413
NV Mart,44530,31,5000.26,Restaurant,2022-03-17T09:36:00,2022-03-17T17:27:00,"3131 Sanguinet St, Fort Worth, Texas, 76107",Fort Worth,DENTON COUNTY,32.7297999646,-97.3913652571
NV Mart,99299,63,3725.98,Business,2022-03-17T12:38:00,2022-03-17T17:10:00,"601 W Louisiana St, Mckinney, Texas, 75069",Mckinney,COLLIN COUNTY,33.1972225118,-96.6224340334
NV Mart,69020,44,3621.17,Restaurant,2022-03-17T13:16:00,2022-03-17T17:58:00,"1600 Finley Rd, Irving, Texas, 75062",Irving,DALLAS COUNTY,32.851122498,-96.9664580175
NV Mart,99691,42,11694.77,Retailer,2022-03-17T11:35:00,2022-03-17T16:48:00,"4207 Plano Pkwy, Carrollton, Texas, 75010",Carrollton,DENTON COUNTY,33.0366698806,-96.8579211723
NV Mart,38319,37,1423.38,Business,2022-03-17T13:10:00,2022-03-17T16:37:00,"1673 Terre Colony Ct, Dallas, Texas, 75212",Dallas,DALLAS COUNTY,32.7718440689,-96.8681668755
NV Mart,46072,27,10636.15,Business,2022-03-17T09:15:00,2022-03-17T17:39:00,"605 E 7th St, Prosper, Texas, 75078",Prosper,COLLIN COUNTY,33.2390979134,-96.7952825394
NV Mart,48681,55,6136.86,Restaurant,2022-03-17T10:57:00,2022-03-17T16:51:00,"3555 Granada Ave, Dallas, Texas, 75205",Dallas,DALLAS COUNTY,32.8417125125,-96.7910719741
NV Mart,28869,59,10761.47,Retailer,2022-03-17T11:08:00,2022-03-17T16:32:00,"800 Mercedes St, Fort Worth, Texas, 76126",Fort Worth,TARRANT COUNTY,32.6789025509,-97.4567659932
NV Mart,60331,40,5545.43,Business,2022-03-17T13:15:00,2022-03-17T16:25:00,"4201 Greenfield Dr, Richardson, Texas, 75082",Richardson,COLLIN COUNTY,32.9891587389,-96.6414321198
NV Mart,26371,49,10534.46,Business,2022-03-17T13:07:00,2022-03-17T17:34:00,"1305 N Center St, Arlington, Texas, 76011",Arlington,DALLAS COUNTY,32.7529800091,-97.1008849689
NV Mart,69062,48,3932.96,Retailer,2022-03-17T09:26:00,2022-03-17T17:25:00,"3909 Teasley Ln, Denton, Texas, 76210",Denton,DENTON COUNTY,33.162965003,-97.1048090407
NV Mart,54660,32,4199.61,Restaurant,2022-03-17T10:37:00,2022-03-17T16:00:00,"2186 Trophy Dr, Forney, Texas, 75126",Forney,ROCKWALL COUNTY,32.8143350374,-96.4666935785
NV Mart,35713,24,1550.29,Business,2022-03-17T09:21:00,2022-03-17T16:47:00,"Sunnyvale, Texas, 75182",Sunnyvale,DALLAS COUNTY,32.8096,-96.59581
NV Mart,78943,30,5678.38,Retailer,2022-03-17T10:47:00,2022-03-17T17:05:00,"14441 Hillcrest Rd, Frisco, Texas, 75035",Frisco,COLLIN COUNTY,33.196430422,-96.7851065736
NV Mart,14153,26,5443.01,Business,2022-03-17T10:49:00,2022-03-17T17:39:00,"3221 Pecos St, Fort Worth, Texas, 76119",Fort Worth,TARRANT COUNTY,32.6877351071,-97.2783950704
NV Mart,36375,43,9563.82,Restaurant,2022-03-17T09:36:00,2022-03-17T16:23:00,"8001 Jetstar Dr, Irving, Texas, 75063",Irving,DALLAS COUNTY,32.9157628971,-97.0026903865
